timestamp,line,status
2024-03-02 06:00:04.519135,M2,Alt kører efter planen
2024-03-02 06:00:04.519135,M3,Alt kører efter planen
2024-03-02 06:00:04.519135,M4,Alt kører efter planen
2024-03-02 05:50:05.163277,M1,Alt kører efter planen
2024-03-02 05:50:05.163277,M2,Alt kører efter planen
2024-03-02 05:50:05.163277,M3,Alt kører efter planen
2024-03-02 05:50:05.163277,M4,Alt kører efter planen
2024-03-02 05:40:05.014507,M1,Alt kører efter planen
2024-03-02 05:40:05.014507,M2,Alt kører efter planen
2024-03-02 05:40:05.014507,M3,Alt kører efter planen
2024-03-02 05:40:05.014507,M4,Alt kører efter planen
2024-03-02 05:30:04.368307,M1,Alt kører efter planen
2024-03-02 05:30:04.368307,M2,Alt kører efter planen
2024-03-02 05:30:04.368307,M3,Alt kører efter planen
2024-03-02 05:30:04.368307,M4,Alt kører efter planen
2024-03-02 05:20:04.707095,M1,Alt kører efter planen
2024-03-02 05:20:04.707095,M2,Alt kører efter planen
2024-03-02 05:20:04.707095,M3,Alt kører efter planen
2024-03-02 05:20:04.707095,M4,Alt kører efter planen
2024-03-02 05:10:04.780880,M1,Alt kører efter planen
2024-03-02 05:10:04.780880,M2,Alt kører efter planen
2024-03-02 05:10:04.780880,M3,Alt kører efter planen
2024-03-02 05:10:04.780880,M4,Alt kører efter planen
2024-03-02 05:00:04.733353,M1,Alt kører efter planen
2024-03-02 05:00:04.733353,M2,Alt kører efter planen
2024-03-02 05:00:04.733353,M3,Alt kører efter planen
2024-03-02 05:00:04.733353,M4,Alt kører efter planen
2024-03-02 04:50:04.340172,M1,Alt kører efter planen
2024-03-02 04:50:04.340172,M2,Alt kører efter planen
2024-03-02 04:50:04.340172,M3,Alt kører efter planen
2024-03-02 04:50:04.340172,M4,Alt kører efter planen
2024-03-02 04:40:04.377322,M1,Alt kører efter planen
2024-03-02 04:40:04.377322,M2,Alt kører efter planen
2024-03-02 04:40:04.377322,M3,Alt kører efter planen
2024-03-02 04:40:04.377322,M4,Alt kører efter planen
2024-03-02 04:30:05.074726,M1,Alt kører efter planen
2024-03-02 04:30:05.074726,M2,Alt kører efter planen
2024-03-02 04:30:05.074726,M3,Alt kører efter planen
2024-03-02 04:30:05.074726,M4,Alt kører efter planen
2024-03-02 04:20:04.247309,M1,Alt kører efter planen
2024-03-02 04:20:04.247309,M2,Alt kører efter planen
2024-03-02 04:20:04.247309,M3,Alt kører efter planen
2024-03-02 04:20:04.247309,M4,Alt kører efter planen
2024-03-02 04:10:04.929359,M1,Alt kører efter planen
2024-03-02 04:10:04.929359,M2,Alt kører efter planen
2024-03-02 04:10:04.929359,M3,Alt kører efter planen
2024-03-02 04:10:04.929359,M4,Alt kører efter planen
2024-03-02 04:00:04.619575,M1,Alt kører efter planen
2024-03-02 04:00:04.619575,M2,Alt kører efter planen
2024-03-02 04:00:04.619575,M3,Alt kører efter planen
2024-03-02 04:00:04.619575,M4,Alt kører efter planen
2024-03-02 03:50:04.594550,M1,Alt kører efter planen
2024-03-02 03:50:04.594550,M2,Alt kører efter planen
2024-03-02 03:50:04.594550,M3,Alt kører efter planen
2024-03-02 03:50:04.594550,M4,Alt kører efter planen
2024-03-02 03:40:04.720460,M1,Alt kører efter planen
2024-03-02 03:40:04.720460,M2,Alt kører efter planen
2024-03-02 03:40:04.720460,M3,Alt kører efter planen
2024-03-02 03:40:04.720460,M4,Alt kører efter planen
2024-03-02 03:30:05.561848,M1,Alt kører efter planen
2024-03-02 03:30:05.561848,M2,Alt kører efter planen
2024-03-02 03:30:05.561848,M3,Alt kører efter planen
2024-03-02 03:30:05.561848,M4,Alt kører efter planen
2024-03-02 03:20:05.264508,M1,Alt kører efter planen
2024-03-02 03:20:05.264508,M2,Alt kører efter planen
2024-03-02 03:20:05.264508,M3,Alt kører efter planen
2024-03-02 03:20:05.264508,M4,Alt kører efter planen
2024-03-02 03:10:04.926011,M1,Alt kører efter planen
2024-03-02 03:10:04.926011,M2,Alt kører efter planen
2024-03-02 03:10:04.926011,M3,Alt kører efter planen
2024-03-02 03:10:04.926011,M4,Alt kører efter planen
2024-03-02 03:00:04.633497,M1,Alt kører efter planen
2024-03-02 03:00:04.633497,M2,Alt kører efter planen
2024-03-02 03:00:04.633497,M3,Alt kører efter planen
2024-03-02 03:00:04.633497,M4,Alt kører efter planen
2024-03-02 02:50:04.676140,M1,Alt kører efter planen
2024-03-02 02:50:04.676140,M2,Alt kører efter planen
2024-03-02 02:50:04.676140,M3,Alt kører efter planen
2024-03-02 02:50:04.676140,M4,Alt kører efter planen
2024-03-02 02:40:05.040180,M1,Alt kører efter planen
2024-03-02 02:40:05.040180,M2,Alt kører efter planen
2024-03-02 02:40:05.040180,M3,Alt kører efter planen
2024-03-02 02:40:05.040180,M4,Alt kører efter planen
2024-03-02 02:30:04.632968,M1,Alt kører efter planen
2024-03-02 02:30:04.632968,M2,Alt kører efter planen
2024-03-02 02:30:04.632968,M3,Alt kører efter planen
2024-03-02 02:30:04.632968,M4,Alt kører efter planen
2024-03-02 02:20:04.778340,M1,Forsinkelser til/fra Vestamager grundet tekniske problemer ved Sundby.
2024-03-02 02:20:04.778340,M2,Forsinkelser til/fra Vestamager grundet tekniske problemer ved Sundby.
2024-03-02 02:20:04.778340,M3,Vi kører efter planen
2024-03-02 02:20:04.778340,M4,Vi kører efter planen
2024-03-02 02:10:05.039299,M1,Alt kører efter planen
2024-03-02 02:10:05.039299,M2,Alt kører efter planen
2024-03-02 02:10:05.039299,M3,Alt kører efter planen
2024-03-02 02:10:05.039299,M4,Alt kører efter planen
2024-03-02 02:00:04.686073,M1,Alt kører efter planen
2024-03-02 02:00:04.686073,M2,Alt kører efter planen
2024-03-02 02:00:04.686073,M3,Alt kører efter planen
2024-03-02 02:00:04.686073,M4,Alt kører efter planen
2024-03-02 01:50:04.792305,M1,Alt kører efter planen
2024-03-02 01:50:04.792305,M2,Alt kører efter planen
2024-03-02 01:50:04.792305,M3,Alt kører efter planen
2024-03-02 01:50:04.792305,M4,Alt kører efter planen
2024-03-02 01:40:05.676248,M1,Alt kører efter planen
2024-03-02 01:40:05.676248,M2,Alt kører efter planen
2024-03-02 01:40:05.676248,M3,Alt kører efter planen
2024-03-02 01:40:05.676248,M4,Alt kører efter planen
2024-03-02 01:30:05.019177,M1,Alt kører efter planen
2024-03-02 01:30:05.019177,M2,Alt kører efter planen
2024-03-02 01:30:05.019177,M3,Alt kører efter planen
2024-03-02 01:30:05.019177,M4,Alt kører efter planen
2024-03-02 01:20:04.751472,M1,Ingen tog stopper på Fasanvej grundet en brandalarm.
2024-03-02 01:20:04.751472,M2,Ingen tog stopper på Fasanvej grundet en brandalarm.
2024-03-02 01:20:04.751472,M3,Vi kører efter planen
2024-03-02 01:20:04.751472,M4,Vi kører efter planen
2024-03-02 01:10:04.895880,M1,Alt kører efter planen
2024-03-02 01:10:04.895880,M2,Alt kører efter planen
2024-03-02 01:10:04.895880,M3,Alt kører efter planen
2024-03-02 01:10:04.895880,M4,Alt kører efter planen
2024-03-02 01:00:05.141539,M1,Alt kører efter planen
2024-03-02 01:00:05.141539,M2,Alt kører efter planen
2024-03-02 01:00:05.141539,M3,Alt kører efter planen
2024-03-02 01:00:05.141539,M4,Alt kører efter planen
2024-03-02 00:50:04.476132,M1,Alt kører efter planen
2024-03-02 00:50:04.476132,M2,Alt kører efter planen
2024-03-02 00:50:04.476132,M3,Alt kører efter planen
2024-03-02 00:50:04.476132,M4,Alt kører efter planen
2024-03-02 00:40:06.081326,M1,Alt kører efter planen
2024-03-02 00:40:06.081326,M2,Alt kører efter planen
2024-03-02 00:40:06.081326,M3,Alt kører efter planen
2024-03-02 00:40:06.081326,M4,Alt kører efter planen
2024-03-02 00:30:04.498381,M1,Alt kører efter planen
2024-03-02 00:30:04.498381,M2,Alt kører efter planen
2024-03-02 00:30:04.498381,M3,Alt kører efter planen
2024-03-02 00:30:04.498381,M4,Alt kører efter planen
2024-03-02 00:20:04.908236,M1,Alt kører efter planen
2024-03-02 00:20:04.908236,M2,Alt kører efter planen
2024-03-02 00:20:04.908236,M3,Alt kører efter planen
2024-03-02 00:20:04.908236,M4,Alt kører efter planen
2024-03-02 00:10:05.132156,M1,Alt kører efter planen
2024-03-02 00:10:05.132156,M2,Alt kører efter planen
2024-03-02 00:10:05.132156,M3,Alt kører efter planen
2024-03-02 00:10:05.132156,M4,Alt kører efter planen
2024-03-02 00:00:04.557077,M1,Alt kører efter planen
2024-03-02 00:00:04.557077,M2,Alt kører efter planen
2024-03-02 00:00:04.557077,M3,Alt kører efter planen
2024-03-02 00:00:04.557077,M4,Alt kører efter planen
2024-03-01 23:50:05.373809,M1,Alt kører efter planen
2024-03-01 23:50:05.373809,M2,Alt kører efter planen
2024-03-01 23:50:05.373809,M3,Alt kører efter planen
2024-03-01 23:50:05.373809,M4,Alt kører efter planen
2024-03-01 23:40:05.169787,M1,Alt kører efter planen
2024-03-01 23:40:05.169787,M2,Alt kører efter planen
2024-03-01 23:40:05.169787,M3,Alt kører efter planen
2024-03-01 23:40:05.169787,M4,Alt kører efter planen
2024-03-01 23:30:04.666278,M1,Alt kører efter planen
2024-03-01 23:30:04.666278,M2,Alt kører efter planen
2024-03-01 23:30:04.666278,M3,Alt kører efter planen
2024-03-01 23:30:04.666278,M4,Alt kører efter planen
2024-03-01 23:20:04.011323,M1,Alt kører efter planen
2024-03-01 23:20:04.011323,M2,Alt kører efter planen
2024-03-01 23:20:04.011323,M3,Alt kører efter planen
2024-03-01 23:20:04.011323,M4,Alt kører efter planen
2024-03-01 23:10:05.172650,M1,Alt kører efter planen
2024-03-01 23:10:05.172650,M2,Alt kører efter planen
2024-03-01 23:10:05.172650,M3,Alt kører efter planen
2024-03-01 23:10:05.172650,M4,Alt kører efter planen
2024-03-01 23:00:05.177461,M1,Alt kører efter planen
2024-03-01 23:00:05.177461,M2,Alt kører efter planen
2024-03-01 23:00:05.177461,M3,Alt kører efter planen
2024-03-01 23:00:05.177461,M4,Alt kører efter planen
2024-03-01 22:50:05.205010,M1,Alt kører efter planen
2024-03-01 22:50:05.205010,M2,Alt kører efter planen
2024-03-01 22:50:05.205010,M3,Alt kører efter planen
2024-03-01 22:50:05.205010,M4,Alt kører efter planen
2024-03-01 22:40:04.539388,M1,Alt kører efter planen
2024-03-01 22:40:04.539388,M2,Alt kører efter planen
2024-03-01 22:40:04.539388,M3,Alt kører efter planen
2024-03-01 22:40:04.539388,M4,Alt kører efter planen
2024-03-01 22:30:04.425484,M1,Alt kører efter planen
2024-03-01 22:30:04.425484,M2,Alt kører efter planen
2024-03-01 22:30:04.425484,M3,Alt kører efter planen
2024-03-01 22:30:04.425484,M4,Alt kører efter planen
2024-03-01 22:20:05.024534,M1,Alt kører efter planen
2024-03-01 22:20:05.024534,M2,Alt kører efter planen
2024-03-01 22:20:05.024534,M3,Alt kører efter planen
2024-03-01 22:20:05.024534,M4,Alt kører efter planen
2024-03-01 22:10:04.415733,M1,Alt kører efter planen
2024-03-01 22:10:04.415733,M2,Alt kører efter planen
2024-03-01 22:10:04.415733,M3,Alt kører efter planen
2024-03-01 22:10:04.415733,M4,Alt kører efter planen
2024-03-01 22:00:04.715864,M1,Alt kører efter planen
2024-03-01 22:00:04.715864,M2,Alt kører efter planen
2024-03-01 22:00:04.715864,M3,Alt kører efter planen
2024-03-01 22:00:04.715864,M4,Alt kører efter planen
2024-03-01 21:50:04.455475,M1,Alt kører efter planen
2024-03-01 21:50:04.455475,M2,Alt kører efter planen
2024-03-01 21:50:04.455475,M3,Alt kører efter planen
2024-03-01 21:50:04.455475,M4,Alt kører efter planen
2024-03-01 21:40:05.350842,M1,Alt kører efter planen
2024-03-01 21:40:05.350842,M2,Alt kører efter planen
2024-03-01 21:40:05.350842,M3,Alt kører efter planen
2024-03-01 21:40:05.350842,M4,Alt kører efter planen
2024-03-01 21:30:04.176236,M1,Alt kører efter planen
2024-03-01 21:30:04.176236,M2,Alt kører efter planen
2024-03-01 21:30:04.176236,M3,Alt kører efter planen
2024-03-01 21:30:04.176236,M4,Alt kører efter planen
2024-03-01 21:20:04.072879,M1,Alt kører efter planen
2024-03-01 21:20:04.072879,M2,Alt kører efter planen
2024-03-01 21:20:04.072879,M3,Alt kører efter planen
2024-03-01 21:20:04.072879,M4,Alt kører efter planen
2024-03-01 21:10:04.352840,M1,Alt kører efter planen
2024-03-01 21:10:04.352840,M2,Alt kører efter planen
2024-03-01 21:10:04.352840,M3,Alt kører efter planen
2024-03-01 21:10:04.352840,M4,Alt kører efter planen
2024-03-01 21:00:04.721110,M1,Alt kører efter planen
2024-03-01 21:00:04.721110,M2,Alt kører efter planen
2024-03-01 21:00:04.721110,M3,Alt kører efter planen
2024-03-01 21:00:04.721110,M4,Alt kører efter planen
2024-03-01 20:50:04.251713,M1,Alt kører efter planen
2024-03-01 20:50:04.251713,M2,Alt kører efter planen
2024-03-01 20:50:04.251713,M3,Alt kører efter planen
2024-03-01 20:50:04.251713,M4,Alt kører efter planen
2024-03-01 20:40:04.257051,M1,Alt kører efter planen
2024-03-01 20:40:04.257051,M2,Alt kører efter planen
2024-03-01 20:40:04.257051,M3,Alt kører efter planen
2024-03-01 20:40:04.257051,M4,Alt kører efter planen
2024-03-01 20:30:04.821276,M1,Alt kører efter planen
2024-03-01 20:30:04.821276,M2,Alt kører efter planen
2024-03-01 20:30:04.821276,M3,Alt kører efter planen
2024-03-01 20:30:04.821276,M4,Alt kører efter planen
2024-03-01 20:20:04.142758,M1,Alt kører efter planen
2024-03-01 20:20:04.142758,M2,Alt kører efter planen
2024-03-01 20:20:04.142758,M3,Alt kører efter planen
2024-03-01 20:20:04.142758,M4,Alt kører efter planen
2024-03-01 20:10:04.442841,M1,Alt kører efter planen
2024-03-01 20:10:04.442841,M2,Alt kører efter planen
2024-03-01 20:10:04.442841,M3,Alt kører efter planen
2024-03-01 20:10:04.442841,M4,Alt kører efter planen
2024-03-01 20:00:04.503886,M1,Alt kører efter planen
2024-03-01 20:00:04.503886,M2,Alt kører efter planen
2024-03-01 20:00:04.503886,M3,Alt kører efter planen
2024-03-01 20:00:04.503886,M4,Alt kører efter planen
2024-03-01 19:50:04.723756,M1,Alt kører efter planen
2024-03-01 19:50:04.723756,M2,Alt kører efter planen
2024-03-01 19:50:04.723756,M3,Alt kører efter planen
2024-03-01 19:50:04.723756,M4,Alt kører efter planen
2024-03-01 19:40:04.632490,M1,Alt kører efter planen
2024-03-01 19:40:04.632490,M2,Alt kører efter planen
2024-03-01 19:40:04.632490,M3,Alt kører efter planen
2024-03-01 19:40:04.632490,M4,Alt kører efter planen
2024-03-01 19:30:04.731576,M1,Alt kører efter planen
2024-03-01 19:30:04.731576,M2,Alt kører efter planen
2024-03-01 19:30:04.731576,M3,Alt kører efter planen
2024-03-01 19:30:04.731576,M4,Alt kører efter planen
2024-03-01 19:20:04.351158,M1,Alt kører efter planen
2024-03-01 19:20:04.351158,M2,Alt kører efter planen
2024-03-01 19:20:04.351158,M3,Alt kører efter planen
2024-03-01 19:20:04.351158,M4,Alt kører efter planen
2024-03-01 19:10:04.434961,M1,Alt kører efter planen
2024-03-01 19:10:04.434961,M2,Alt kører efter planen
2024-03-01 19:10:04.434961,M3,Alt kører efter planen
2024-03-01 19:10:04.434961,M4,Alt kører efter planen
2024-03-01 19:00:03.994562,M1,Alt kører efter planen
2024-03-01 19:00:03.994562,M2,Alt kører efter planen
2024-03-01 19:00:03.994562,M3,Alt kører efter planen
2024-03-01 19:00:03.994562,M4,Alt kører efter planen
2024-03-01 18:50:04.911137,M1,Alt kører efter planen
2024-03-01 18:50:04.911137,M2,Alt kører efter planen
2024-03-01 18:50:04.911137,M3,Alt kører efter planen
2024-03-01 18:50:04.911137,M4,Alt kører efter planen
2024-03-01 18:40:05.744228,M1,Alt kører efter planen
2024-03-01 18:40:05.744228,M2,Alt kører efter planen
2024-03-01 18:40:05.744228,M3,Alt kører efter planen
2024-03-01 18:40:05.744228,M4,Alt kører efter planen
2024-03-01 18:30:04.947507,M1,Alt kører efter planen
2024-03-01 18:30:04.947507,M2,Alt kører efter planen
2024-03-01 18:30:04.947507,M3,Alt kører efter planen
2024-03-01 18:30:04.947507,M4,Alt kører efter planen
2024-03-01 18:20:04.769013,M1,Alt kører efter planen
2024-03-01 18:20:04.769013,M2,Alt kører efter planen
2024-03-01 18:20:04.769013,M3,Alt kører efter planen
2024-03-01 18:20:04.769013,M4,Alt kører efter planen
2024-03-01 18:10:04.666646,M1,Alt kører efter planen
2024-03-01 18:10:04.666646,M2,Alt kører efter planen
2024-03-01 18:10:04.666646,M3,Alt kører efter planen
2024-03-01 18:10:04.666646,M4,Alt kører efter planen
2024-03-01 18:00:05.519084,M1,Alt kører efter planen
2024-03-01 18:00:05.519084,M2,Alt kører efter planen
2024-03-01 18:00:05.519084,M3,Alt kører efter planen
2024-03-01 18:00:05.519084,M4,Alt kører efter planen
2024-03-01 17:50:05.092038,M1,Alt kører efter planen
2024-03-01 17:50:05.092038,M2,Alt kører efter planen
2024-03-01 17:50:05.092038,M3,Alt kører efter planen
2024-03-01 17:50:05.092038,M4,Alt kører efter planen
2024-03-01 17:40:04.811893,M1,Alt kører efter planen
2024-03-01 17:40:04.811893,M2,Alt kører efter planen
2024-03-01 17:40:04.811893,M3,Alt kører efter planen
2024-03-01 17:40:04.811893,M4,Alt kører efter planen
2024-03-01 17:30:05.215233,M1,Alt kører efter planen
2024-03-01 17:30:05.215233,M2,Alt kører efter planen
2024-03-01 17:30:05.215233,M3,Alt kører efter planen
2024-03-01 17:30:05.215233,M4,Alt kører efter planen
2024-03-01 17:20:05.554250,M1,Alt kører efter planen
2024-03-01 17:20:05.554250,M2,Alt kører efter planen
2024-03-01 17:20:05.554250,M3,Alt kører efter planen
2024-03-01 17:20:05.554250,M4,Alt kører efter planen
2024-03-01 17:10:04.535116,M1,Alt kører efter planen
2024-03-01 17:10:04.535116,M2,Alt kører efter planen
2024-03-01 17:10:04.535116,M3,Alt kører efter planen
2024-03-01 17:10:04.535116,M4,Alt kører efter planen
2024-03-01 17:00:04.993499,M1,Alt kører efter planen
2024-03-01 17:00:04.993499,M2,Alt kører efter planen
2024-03-01 17:00:04.993499,M3,Alt kører efter planen
2024-03-01 17:00:04.993499,M4,Alt kører efter planen
2024-03-01 16:50:04.346729,M1,Alt kører efter planen
2024-03-01 16:50:04.346729,M2,Alt kører efter planen
2024-03-01 16:50:04.346729,M3,Alt kører efter planen
2024-03-01 16:50:04.346729,M4,Alt kører efter planen
2024-03-01 16:40:04.281853,M1,Alt kører efter planen
2024-03-01 16:40:04.281853,M2,Alt kører efter planen
2024-03-01 16:40:04.281853,M3,Alt kører efter planen
2024-03-01 16:40:04.281853,M4,Alt kører efter planen
2024-03-01 16:30:05.249763,M1,Alt kører efter planen
2024-03-01 16:30:05.249763,M2,Alt kører efter planen
2024-03-01 16:30:05.249763,M3,Alt kører efter planen
2024-03-01 16:30:05.249763,M4,Alt kører efter planen
2024-03-01 16:20:04.407436,M1,Alt kører efter planen
2024-03-01 16:20:04.407436,M2,Alt kører efter planen
2024-03-01 16:20:04.407436,M3,Alt kører efter planen
2024-03-01 16:20:04.407436,M4,Alt kører efter planen
2024-03-01 16:10:05.126285,M1,Alt kører efter planen
2024-03-01 16:10:05.126285,M2,Alt kører efter planen
2024-03-01 16:10:05.126285,M3,Alt kører efter planen
2024-03-01 16:10:05.126285,M4,Alt kører efter planen
2024-03-01 16:00:04.686525,M1,Alt kører efter planen
2024-03-01 16:00:04.686525,M2,Alt kører efter planen
2024-03-01 16:00:04.686525,M3,Alt kører efter planen
2024-03-01 16:00:04.686525,M4,Alt kører efter planen
2024-03-01 15:50:05.108638,M1,Alt kører efter planen
2024-03-01 15:50:05.108638,M2,Alt kører efter planen
2024-03-01 15:50:05.108638,M3,Alt kører efter planen
2024-03-01 15:50:05.108638,M4,Alt kører efter planen
2024-03-01 15:40:04.776109,M1,Alt kører efter planen
2024-03-01 15:40:04.776109,M2,Alt kører efter planen
2024-03-01 15:40:04.776109,M3,Alt kører efter planen
2024-03-01 15:40:04.776109,M4,Alt kører efter planen
2024-03-01 15:30:04.943719,M1,Alt kører efter planen
2024-03-01 15:30:04.943719,M2,Alt kører efter planen
2024-03-01 15:30:04.943719,M3,Alt kører efter planen
2024-03-01 15:30:04.943719,M4,Alt kører efter planen
2024-03-01 15:20:05.222708,M1,Alt kører efter planen
2024-03-01 15:20:05.222708,M2,Alt kører efter planen
2024-03-01 15:20:05.222708,M3,Alt kører efter planen
2024-03-01 15:20:05.222708,M4,Alt kører efter planen
2024-03-01 15:10:04.035251,M1,Alt kører efter planen
2024-03-01 15:10:04.035251,M2,Alt kører efter planen
2024-03-01 15:10:04.035251,M3,Alt kører efter planen
2024-03-01 15:10:04.035251,M4,Alt kører efter planen
2024-03-01 15:00:04.531313,M1,Alt kører efter planen
2024-03-01 15:00:04.531313,M2,Alt kører efter planen
2024-03-01 15:00:04.531313,M3,Alt kører efter planen
2024-03-01 15:00:04.531313,M4,Alt kører efter planen
2024-03-01 14:50:04.442730,M1,Alt kører efter planen
2024-03-01 14:50:04.442730,M2,Alt kører efter planen
2024-03-01 14:50:04.442730,M3,Alt kører efter planen
2024-03-01 14:50:04.442730,M4,Alt kører efter planen
2024-03-01 14:40:04.985489,M1,Alt kører efter planen
2024-03-01 14:40:04.985489,M2,Alt kører efter planen
2024-03-01 14:40:04.985489,M3,Alt kører efter planen
2024-03-01 14:40:04.985489,M4,Alt kører efter planen
2024-03-01 14:30:04.562215,M1,Alt kører efter planen
2024-03-01 14:30:04.562215,M2,Alt kører efter planen
2024-03-01 14:30:04.562215,M3,Alt kører efter planen
2024-03-01 14:30:04.562215,M4,Alt kører efter planen
2024-03-01 14:20:04.672003,M1,Alt kører efter planen
2024-03-01 14:20:04.672003,M2,Alt kører efter planen
2024-03-01 14:20:04.672003,M3,Alt kører efter planen
2024-03-01 14:20:04.672003,M4,Alt kører efter planen
2024-03-01 14:10:05.143849,M1,Alt kører efter planen
2024-03-01 14:10:05.143849,M2,Alt kører efter planen
2024-03-01 14:10:05.143849,M3,Alt kører efter planen
2024-03-01 14:10:05.143849,M4,Alt kører efter planen
2024-03-01 14:00:05.292496,M1,Alt kører efter planen
2024-03-01 14:00:05.292496,M2,Alt kører efter planen
2024-03-01 14:00:05.292496,M3,Alt kører efter planen
2024-03-01 14:00:05.292496,M4,Alt kører efter planen
2024-03-01 13:50:04.930733,M1,Alt kører efter planen
2024-03-01 13:50:04.930733,M2,Alt kører efter planen
2024-03-01 13:50:04.930733,M3,Alt kører efter planen
2024-03-01 13:50:04.930733,M4,Alt kører efter planen
2024-03-01 13:40:05.515789,M1,Alt kører efter planen
2024-03-01 13:40:05.515789,M2,Alt kører efter planen
2024-03-01 13:40:05.515789,M3,Alt kører efter planen
2024-03-01 13:40:05.515789,M4,Alt kører efter planen
2024-03-01 13:30:05.076313,M1,Alt kører efter planen
2024-03-01 13:30:05.076313,M2,Alt kører efter planen
2024-03-01 13:30:05.076313,M3,Alt kører efter planen
2024-03-01 13:30:05.076313,M4,Alt kører efter planen
2024-03-01 13:20:05.344557,M1,Alt kører efter planen
2024-03-01 13:20:05.344557,M2,Alt kører efter planen
2024-03-01 13:20:05.344557,M3,Alt kører efter planen
2024-03-01 13:20:05.344557,M4,Alt kører efter planen
2024-03-01 13:10:05.319670,M1,Alt kører efter planen
2024-03-01 13:10:05.319670,M2,Alt kører efter planen
2024-03-01 13:10:05.319670,M3,Alt kører efter planen
2024-03-01 13:10:05.319670,M4,Alt kører efter planen
2024-03-01 13:00:04.402897,M1,Alt kører efter planen
2024-03-01 13:00:04.402897,M2,Alt kører efter planen
2024-03-01 13:00:04.402897,M3,Alt kører efter planen
2024-03-01 13:00:04.402897,M4,Alt kører efter planen
2024-03-01 12:50:04.677742,M1,Alt kører efter planen
2024-03-01 12:50:04.677742,M2,Alt kører efter planen
2024-03-01 12:50:04.677742,M3,Alt kører efter planen
2024-03-01 12:50:04.677742,M4,Alt kører efter planen
2024-03-01 12:40:05.248842,M1,Alt kører efter planen
2024-03-01 12:40:05.248842,M2,Alt kører efter planen
2024-03-01 12:40:05.248842,M3,Alt kører efter planen
2024-03-01 12:40:05.248842,M4,Alt kører efter planen
2024-03-01 12:30:04.571933,M1,Alt kører efter planen
2024-03-01 12:30:04.571933,M2,Alt kører efter planen
2024-03-01 12:30:04.571933,M3,Alt kører efter planen
2024-03-01 12:30:04.571933,M4,Alt kører efter planen
2024-03-01 12:20:04.505664,M1,Alt kører efter planen
2024-03-01 12:20:04.505664,M2,Alt kører efter planen
2024-03-01 12:20:04.505664,M3,Alt kører efter planen
2024-03-01 12:20:04.505664,M4,Alt kører efter planen
2024-03-01 12:10:05.559649,M1,Alt kører efter planen
2024-03-01 12:10:05.559649,M2,Alt kører efter planen
2024-03-01 12:10:05.559649,M3,Alt kører efter planen
2024-03-01 12:10:05.559649,M4,Alt kører efter planen
2024-03-01 12:00:06.618599,M1,Alt kører efter planen
2024-03-01 12:00:06.618599,M2,Alt kører efter planen
2024-03-01 12:00:06.618599,M3,Alt kører efter planen
2024-03-01 12:00:06.618599,M4,Alt kører efter planen
2024-03-01 11:50:04.424586,M1,Alt kører efter planen
2024-03-01 11:50:04.424586,M2,Alt kører efter planen
2024-03-01 11:50:04.424586,M3,Alt kører efter planen
2024-03-01 11:50:04.424586,M4,Alt kører efter planen
2024-03-01 11:40:05.837918,M1,Alt kører efter planen
2024-03-01 11:40:05.837918,M2,Alt kører efter planen
2024-03-01 11:40:05.837918,M3,Alt kører efter planen
2024-03-01 11:40:05.837918,M4,Alt kører efter planen
2024-03-01 11:30:04.625007,M1,Alt kører efter planen
2024-03-01 11:30:04.625007,M2,Alt kører efter planen
2024-03-01 11:30:04.625007,M3,Alt kører efter planen
2024-03-01 11:30:04.625007,M4,Alt kører efter planen
2024-03-01 11:20:05.986117,M1,Alt kører efter planen
2024-03-01 11:20:05.986117,M2,Alt kører efter planen
2024-03-01 11:20:05.986117,M3,Alt kører efter planen
2024-03-01 11:20:05.986117,M4,Alt kører efter planen
2024-03-01 11:10:06.343278,M1,Alt kører efter planen
2024-03-01 11:10:06.343278,M2,Alt kører efter planen
2024-03-01 11:10:06.343278,M3,Alt kører efter planen
2024-03-01 11:10:06.343278,M4,Alt kører efter planen
2024-03-01 11:00:07.902902,M1,Alt kører efter planen
2024-03-01 11:00:07.902902,M2,Alt kører efter planen
2024-03-01 11:00:07.902902,M3,Alt kører efter planen
2024-03-01 11:00:07.902902,M4,Alt kører efter planen
2024-03-01 10:50:08.006182,M1,Alt kører efter planen
2024-03-01 10:50:08.006182,M2,Alt kører efter planen
2024-03-01 10:50:08.006182,M3,Alt kører efter planen
2024-03-01 10:50:08.006182,M4,Alt kører efter planen
2024-03-01 10:40:04.726189,M1,Alt kører efter planen
2024-03-01 10:40:04.726189,M2,Alt kører efter planen
2024-03-01 10:40:04.726189,M3,Alt kører efter planen
2024-03-01 10:40:04.726189,M4,Alt kører efter planen
2024-03-01 10:30:04.411043,M1,Alt kører efter planen
2024-03-01 10:30:04.411043,M2,Alt kører efter planen
2024-03-01 10:30:04.411043,M3,Alt kører efter planen
2024-03-01 10:30:04.411043,M4,Alt kører efter planen
2024-03-01 10:20:05.234286,M1,Alt kører efter planen
2024-03-01 10:20:05.234286,M2,Alt kører efter planen
2024-03-01 10:20:05.234286,M3,Alt kører efter planen
2024-03-01 10:20:05.234286,M4,Alt kører efter planen
2024-03-01 10:10:05.489111,M1,Alt kører efter planen
2024-03-01 10:10:05.489111,M2,Alt kører efter planen
2024-03-01 10:10:05.489111,M3,Alt kører efter planen
2024-03-01 10:10:05.489111,M4,Alt kører efter planen
